ID,acc,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_3,1,2.02558428622547,0,2.02558428622547,BE,O,D,2,Inference,2,2
Participant_3,0,2.06735471639399,2.06735471639399,0,BD,F,U,2,Inference,1,2
Participant_3,1,6.01081428752445,0,6.01081428752445,CE,F,U,2,Inference,1,2
Participant_3,0,5.5545972190364,5.5545972190364,0,BE,F,U,2,Inference,2,2
Participant_3,1,3.99376649081819,0,3.99376649081819,BD,S,C,2,Inference,1,2
Participant_3,1,4.18464727894479,0,4.18464727894479,CE,S,C,2,Inference,1,2
Participant_3,1,2.0673906453253,0,2.0673906453253,BE,S,C,2,Inference,2,2
Participant_3,1,1.55765791487079,0,1.55765791487079,BD,O,D,2,Inference,1,3
Participant_3,1,1.29673303360482,0,1.29673303360482,CE,O,D,2,Inference,1,3
Participant_3,1,1.84095112221758,0,1.84095112221758,BE,O,D,2,Inference,2,3
Participant_3,0,8.79614341417891,8.79614341417891,0,BD,F,U,2,Inference,1,3
Participant_3,1,3.21592020569301,0,3.21592020569301,CE,F,U,2,Inference,1,3
Participant_3,0,4.1371724893454,4.1371724893454,0,BE,F,U,2,Inference,2,3
Participant_3,1,3.08634251499325,0,3.08634251499325,BD,S,C,2,Inference,1,3
Participant_3,1,4.23010619886327,0,4.23010619886327,CE,S,C,2,Inference,1,3
Participant_3,1,2.67066338601308,0,2.67066338601308,BE,S,C,2,Inference,2,3
Participant_3,0.5,1.78862047339567,1.49273032610336,2.08451062068798,BD,O,D,2,Inference,1,4
Participant_3,1,2.55526094188349,0,2.55526094188349,CE,O,D,2,Inference,1,4
Participant_3,1,1.14936779516643,0,1.14936779516643,BE,O,D,2,Inference,2,4
Participant_3,0,5.05674028354974,5.05674028354974,0,BD,F,U,2,Inference,1,4
Participant_3,1,2.01993654694115,0,2.01993654694115,CE,F,U,2,Inference,1,4
Participant_3,0,5.52989736195013,5.52989736195013,0,BE,F,U,2,Inference,2,4
Participant_3,1,3.9000224555823,0,3.9000224555823,BD,S,C,2,Inference,1,4
Participant_3,1,2.2184196723731,0,2.2184196723731,CE,S,C,2,Inference,1,4
Participant_3,1,2.00242391968595,0,2.00242391968595,BE,S,C,2,Inference,2,4
Participant_5,0,1.4476982563092,1.4476982563092,0,BD,S,D,2,Inference,1,1
Participant_5,1,1.41627538819955,0,1.41627538819955,CE,S,D,2,Inference,1,1
Participant_5,0.5,1.45693576362169,2.12661719880543,0.787254328437939,BE,S,D,2,Inference,2,1
Participant_5,1,1.23193807280586,0,1.23193807280586,BD,F,U,2,Inference,1,1
Participant_5,0,1.2378288022004,1.2378288022004,0,CE,F,U,2,Inference,1,1
Participant_5,1,1.70168390857685,0,1.70168390857685,BE,F,U,2,Inference,2,1
Participant_5,0,1.9694525693526,1.9694525693526,0,BD,O,C,2,Inference,1,1
Participant_5,1,1.83495848599603,0,1.83495848599603,CE,O,C,2,Inference,1,1
Participant_5,0,1.48490306557051,1.48490306557051,0,BE,O,C,2,Inference,2,1
Participant_5,0.5,1.29751069922099,1.14632993626651,1.44869146217547,BD,S,D,2,Inference,1,2
Participant_5,1,0.893542750700362,0,0.893542750700362,CE,S,D,2,Inference,1,2
Participant_5,0.5,1.04555866867827,1.0779036710901,1.01321366626644,BE,S,D,2,Inference,2,2
Participant_5,1,1.03807639808281,0,1.03807639808281,BD,F,U,2,Inference,1,2
Participant_5,0,1.01948746369453,1.01948746369453,0,CE,F,U,2,Inference,1,2
Participant_5,1,1.18809564128617,0,1.18809564128617,BE,F,U,2,Inference,2,2
Participant_5,0,1.47333020310555,1.47333020310555,0,BD,O,C,2,Inference,1,2
Participant_5,1,1.42525657604403,0,1.42525657604403,CE,O,C,2,Inference,1,2
Participant_5,0,1.69749376520213,1.69749376520213,0,BE,O,C,2,Inference,2,2
Participant_5,0,1.17215380194375,1.17215380194375,0,BD,S,D,2,Inference,1,3
Participant_5,0.5,0.814368258464583,0.908288945677668,0.720447571251498,CE,S,D,2,Inference,1,3
Participant_5,0.5,1.15798464648969,1.37967301948993,0.936296273489461,BE,S,D,2,Inference,2,3
Participant_5,1,1.25155946919563,0,1.25155946919563,BD,F,U,2,Inference,1,3
Participant_5,0,1.32309569260133,1.32309569260133,0,CE,F,U,2,Inference,1,3
Participant_5,1,1.10369212927344,0,1.10369212927344,BE,F,U,2,Inference,2,3
Participant_5,0,0.938858698440981,0.938858698440981,0,BD,O,C,2,Inference,1,3
Participant_5,1,1.09851724704185,0,1.09851724704185,CE,O,C,2,Inference,1,3
Participant_5,0,1.22683015692201,1.22683015692201,0,BE,O,C,2,Inference,2,3
Participant_5,0.5,0.884787606350983,0.922043474245129,0.847531738456837,BD,S,D,2,Inference,1,4
Participant_5,0.5,0.942056405677477,0.762040087441164,1.12207272391379,CE,S,D,2,Inference,1,4
Participant_5,0,1.12610276383703,1.12610276383703,0,BE,S,D,2,Inference,2,4
Participant_5,1,0.99640947484022,0,0.99640947484022,BD,F,U,2,Inference,1,4
Participant_5,0,0.926262354136497,0.926262354136497,0,CE,F,U,2,Inference,1,4
Participant_5,1,0.966729014645125,0,0.966729014645125,BE,F,U,2,Inference,2,4
Participant_5,0,0.97880707534091,0.97880707534091,0,BD,O,C,2,Inference,1,4
Participant_5,1,1.05430688547472,0,1.05430688547472,CE,O,C,2,Inference,1,4
Participant_5,0,1.00886162340771,1.00886162340771,0,BE,O,C,2,Inference,2,4
Participant_6,0,1.26265247266144,1.26265247266144,0,BD,S,D,2,Inference,1,1
Participant_6,1,2.19664957843895,0,2.19664957843895,CE,S,D,2,Inference,1,1
Participant_6,1,1.90737128664603,0,1.90737128664603,BE,S,D,2,Inference,2,1
Participant_6,1,1.64505698641665,0,1.64505698641665,BD,O,U,2,Inference,1,1
Participant_6,1,1.09643379466422,0,1.09643379466422,CE,O,U,2,Inference,1,1
Participant_6,1,1.18018150468765,0,1.18018150468765,BE,O,U,2,Inference,2,1
Participant_6,1,3.63420134345279,0,3.63420134345279,BD,F,C,2,Inference,1,1
Participant_6,1,1.49536539556948,0,1.49536539556948,CE,F,C,2,Inference,1,1
Participant_6,1,0.989010422279307,0,0.989010422279307,BE,F,C,2,Inference,2,1
Participant_6,0,2.35617998573423,2.35617998573423,0,BD,S,D,2,Inference,1,2
Participant_6,1,1.0267371748489,0,1.0267371748489,CE,S,D,2,Inference,1,2
Participant_6,1,0.966127335519445,0,0.966127335519445,BE,S,D,2,Inference,2,2
Participant_6,1,1.29501105859777,0,1.29501105859777,BD,O,U,2,Inference,1,2
Participant_6,1,1.30057576550644,0,1.30057576550644,CE,O,U,2,Inference,1,2
Participant_6,1,0.902562977559455,0,0.902562977559455,BE,O,U,2,Inference,2,2
Participant_6,1,1.67036141857943,0,1.67036141857943,BD,F,C,2,Inference,1,2
Participant_6,1,0.971773634866054,0,0.971773634866054,CE,F,C,2,Inference,1,2
Participant_6,1,1.04787346501018,0,1.04787346501018,BE,F,C,2,Inference,2,2
Participant_6,0,0.873790866778563,0.873790866778563,0,BD,S,D,2,Inference,1,3
Participant_6,0.5,0.70651995422611,0.543734059967846,0.869305848484373,CE,S,D,2,Inference,1,3
Participant_6,0.5,0.742481693017453,0.853671403133376,0.63129198290153,BE,S,D,2,Inference,2,3
Participant_6,1,0.919361782923033,0,0.919361782923033,BD,O,U,2,Inference,1,3
Participant_6,1,1.47828563511257,0,1.47828563511257,CE,O,U,2,Inference,1,3
Participant_6,1,0.7461087078118,0,0.7461087078118,BE,O,U,2,Inference,2,3
Participant_6,1,1.42704814980186,0,1.42704814980186,BD,F,C,2,Inference,1,3
Participant_6,1,1.66417142622561,0,1.66417142622561,CE,F,C,2,Inference,1,3
Participant_6,1,0.937876338706019,0,0.937876338706019,BE,F,C,2,Inference,2,3
Participant_6,0,0.720891512846947,0.720891512846947,0,BD,S,D,2,Inference,1,4
Participant_6,1,0.812749459899351,0,0.812749459899351,CE,S,D,2,Inference,1,4
Participant_6,0.5,0.819939087909461,0.634517706585484,1.00536046923344,BE,S,D,2,Inference,2,4
Participant_6,1,0.919688152675462,0,0.919688152675462,BD,O,U,2,Inference,1,4
Participant_6,1,0.999677992107536,0,0.999677992107536,CE,O,U,2,Inference,1,4
Participant_6,1,0.977401203873342,0,0.977401203873342,BE,O,U,2,Inference,2,4
Participant_6,0,1.30883250971146,1.30883250971146,0,BD,F,C,2,Inference,1,4
Participant_6,1,0.923917873875553,0,0.923917873875553,CE,F,C,2,Inference,1,4
Participant_6,1,1.35843173176113,0,1.35843173176113,BE,F,C,2,Inference,2,4
Participant_8,0,4.22277931154815,4.22277931154815,0,BD,F,D,2,Inference,1,1
Participant_8,0.5,2.59563918880087,1.71338160433515,3.47789677326659,CE,F,D,2,Inference,1,1
Participant_8,0,3.00113433433239,3.00113433433239,0,BE,F,D,2,Inference,2,1
Participant_8,1,3.57115824746495,0,3.57115824746495,BD,S,U,2,Inference,1,1
Participant_8,0,2.58577296892338,2.58577296892338,0,CE,S,U,2,Inference,1,1
Participant_8,0,5.54061229935553,5.54061229935553,0,BE,S,U,2,Inference,2,1
Participant_8,1,2.07316110062004,0,2.07316110062004,BD,O,C,2,Inference,1,1
Participant_8,1,1.28554307442835,0,1.28554307442835,CE,O,C,2,Inference,1,1
Participant_8,1,1.28860970277924,0,1.28860970277924,BE,O,C,2,Inference,2,1
Participant_8,0,3.82636653803524,3.82636653803524,0,BD,F,D,2,Inference,1,2
Participant_8,0,3.43146603924629,3.43146603924629,0,CE,F,D,2,Inference,1,2
Participant_8,0.5,3.42138070117835,2.45416324561779,4.38859815673891,BE,F,D,2,Inference,2,2
Participant_8,1,2.05031174309295,0,2.05031174309295,BD,S,U,2,Inference,1,2
Participant_8,0,1.40577019787349,1.40577019787349,0,CE,S,U,2,Inference,1,2
Participant_8,0.5,3.85191869534867,1.59318373085921,6.11065365983814,BE,S,U,2,Inference,2,2
Participant_8,1,1.81661141672487,0,1.81661141672487,BD,O,C,2,Inference,1,2
Participant_8,1,1.52007651176154,0,1.52007651176154,CE,O,C,2,Inference,1,2
Participant_8,1,1.63781507861586,0,1.63781507861586,BE,O,C,2,Inference,2,2
Participant_8,0,3.07507466439506,3.07507466439506,0,BD,F,D,2,Inference,1,3
Participant_8,0.5,1.7501703682417,1.7941392298535,1.7062015066299,CE,F,D,2,Inference,1,3
Participant_8,0,4.43028731680283,4.43028731680283,0,BE,F,D,2,Inference,2,3
Participant_8,1,1.62598064370468,0,1.62598064370468,BD,S,U,2,Inference,1,3
Participant_8,0,1.46877206576619,1.46877206576619,0,CE,S,U,2,Inference,1,3
Participant_8,0,2.08214443326915,2.08214443326915,0,BE,S,U,2,Inference,2,3
Participant_8,1,1.4324877355391,0,1.4324877355391,BD,O,C,2,Inference,1,3
Participant_8,1,1.27026253130248,0,1.27026253130248,CE,O,C,2,Inference,1,3
Participant_8,1,1.65339068722051,0,1.65339068722051,BE,O,C,2,Inference,2,3
Participant_8,0,1.95474311342809,1.95474311342809,0,BD,F,D,2,Inference,1,4
Participant_8,0,2.05089443326892,2.05089443326892,0,CE,F,D,2,Inference,1,4
Participant_8,0,2.68712975696872,2.68712975696872,0,BE,F,D,2,Inference,2,4
Participant_8,1,3.65737740670829,0,3.65737740670829,BD,S,U,2,Inference,1,4
Participant_8,0,1.41325895972727,1.41325895972727,0,CE,S,U,2,Inference,1,4
Participant_8,0.5,2.2931991255798,2.33410033252585,2.25229791863376,BE,S,U,2,Inference,2,4
Participant_8,1,1.14660931277967,0,1.14660931277967,BD,O,C,2,Inference,1,4
Participant_8,1,1.11649826552821,0,1.11649826552821,CE,O,C,2,Inference,1,4
Participant_8,1,1.18890656430881,0,1.18890656430881,BE,O,C,2,Inference,2,4
Participant_10,0,2.24045840111285,2.24045840111285,0,BD,O,D,2,Inference,1,1
Participant_10,0.5,1.18497790868787,1.26623698510957,1.10371883226617,CE,O,D,2,Inference,1,1
Participant_10,0,1.43680961446444,1.43680961446444,0,BE,O,D,2,Inference,2,1
Participant_10,0.5,1.46381207248123,1.79939293796633,1.12823120699613,BD,S,U,2,Inference,1,1
Participant_10,0,2.7849181261663,2.7849181261663,0,CE,S,U,2,Inference,1,1
Participant_10,0.5,1.31521709010485,1.44531361450936,1.18512056570034,BE,S,U,2,Inference,2,1
Participant_10,0.5,2.58783925941316,2.75784177386959,2.41783674495673,BD,F,C,2,Inference,1,1
Participant_10,0.5,4.995313871088,3.44121556090977,6.54941218126623,CE,F,C,2,Inference,1,1
Participant_10,1,3.27550712515585,0,3.27550712515585,BE,F,C,2,Inference,2,1
Participant_10,0,2.06646790474042,2.06646790474042,0,BD,O,D,2,Inference,1,2
Participant_10,0.5,0.937779220312223,1.14623472723179,0.72932371339266,CE,O,D,2,Inference,1,2
Participant_10,0,0.95821663339666,0.95821663339666,0,BE,O,D,2,Inference,2,2
Participant_10,0.5,1.24663113925271,1.7449051433432,0.748357135162223,BD,S,U,2,Inference,1,2
Participant_10,0.5,1.41388365756211,1.18611249377864,1.64165482134558,CE,S,U,2,Inference,1,2
Participant_10,0,1.43751391932528,1.43751391932528,0,BE,S,U,2,Inference,2,2
Participant_10,0.5,2.22397099649243,2.02732497575198,2.42061701723287,BD,F,C,2,Inference,1,2
Participant_10,0.5,1.42497652316888,1.07114069163072,1.77881235470704,CE,F,C,2,Inference,1,2
Participant_10,0.5,3.58223894536422,4.63845170957211,2.52602618115634,BE,F,C,2,Inference,2,2
Participant_10,0,1.09249152011762,1.09249152011762,0,BD,O,D,2,Inference,1,3
Participant_10,0,0.758364678535145,0.758364678535145,0,CE,O,D,2,Inference,1,3
Participant_10,0.5,1.55743509875538,1.21707676281221,1.89779343469854,BE,O,D,2,Inference,2,3
Participant_10,0.5,1.19160632822241,1.462145089361,0.92106756708381,BD,S,U,2,Inference,1,3
Participant_10,0,2.16480323082214,2.16480323082214,0,CE,S,U,2,Inference,1,3
Participant_10,0.5,1.18391029028862,1.25846628316503,1.10935429741221,BE,S,U,2,Inference,2,3
Participant_10,0.5,3.27309658085142,4.38413376917742,2.16205939252541,BD,F,C,2,Inference,1,3
Participant_10,0.5,1.52478024148877,1.20374962154892,1.84581086142862,CE,F,C,2,Inference,1,3
Participant_10,0.5,2.25360183299199,3.22696935953718,1.2802343064468,BE,F,C,2,Inference,2,3
Participant_10,0.5,1.21093532710802,0.754177336006251,1.66769331820979,BD,O,D,2,Inference,1,4
Participant_10,0,2.42101419898972,2.42101419898972,0,CE,O,D,2,Inference,1,4
Participant_10,0.5,1.31967768751929,0.787846956736757,1.85150841830182,BE,O,D,2,Inference,2,4
Participant_10,0.5,1.12321460643579,1.20853889456339,1.0378903183082,BD,S,U,2,Inference,1,4
Participant_10,0.5,1.55198873111658,1.21748266819486,1.8864947940383,CE,S,U,2,Inference,1,4
Participant_10,1,2.46042525131998,0,2.46042525131998,BE,S,U,2,Inference,2,4
Participant_10,0.5,2.65384250255011,2.00943024431035,3.29825476078986,BD,F,C,2,Inference,1,4
Participant_10,0.5,1.90351280064351,1.30063785131642,2.5063877499706,CE,F,C,2,Inference,1,4
Participant_10,0.5,2.7106246119256,3.90357309632236,1.51767612752883,BE,F,C,2,Inference,2,4
Participant_11,1,1.96443093707421,0,1.96443093707421,BD,S,D,2,Inference,1,1
Participant_11,0.5,1.0821334920729,0.711004089847847,1.45326289429795,CE,S,D,2,Inference,1,1
Participant_11,1,1.04001888409402,0,1.04001888409402,BE,S,D,2,Inference,2,1
Participant_11,0.5,6.1685271946335,6.89970647550217,5.43734791376482,BD,F,U,2,Inference,1,1
Participant_11,1,2.38756395190649,0,2.38756395190649,CE,F,U,2,Inference,1,1
Participant_11,1,2.75745434205601,0,2.75745434205601,BE,F,U,2,Inference,2,1
Participant_11,0,1.02336752654446,1.02336752654446,0,BD,O,C,2,Inference,1,1
Participant_11,0,1.12067141163789,1.12067141163789,0,CE,O,C,2,Inference,1,1
Participant_11,1,1.0512315713313,0,1.0512315713313,BE,O,C,2,Inference,2,1
Participant_11,0,3.67837386400424,3.67837386400424,0,BD,S,D,2,Inference,1,2
Participant_11,1,1.31321732615834,0,1.31321732615834,CE,S,D,2,Inference,1,2
Participant_11,1,1.36835143914141,0,1.36835143914141,BE,S,D,2,Inference,2,2
Participant_11,1,4.05963422331479,0,4.05963422331479,BD,F,U,2,Inference,1,2
Participant_11,1,1.31598297352684,0,1.31598297352684,CE,F,U,2,Inference,1,2
Participant_11,1,1.8210955340146,0,1.8210955340146,BE,F,U,2,Inference,2,2
Participant_11,0,0.806296665006812,0.806296665006812,0,BD,O,C,2,Inference,1,2
Participant_11,0.5,1.0350292241601,1.13143483191379,0.938623616406403,CE,O,C,2,Inference,1,2
Participant_11,1,1.05383968020033,0,1.05383968020033,BE,O,C,2,Inference,2,2
Participant_11,1,1.10951722403843,0,1.10951722403843,BD,S,D,2,Inference,1,3
Participant_11,1,1.08574122633945,0,1.08574122633945,CE,S,D,2,Inference,1,3
Participant_11,1,0.810701841710397,0,0.810701841710397,BE,S,D,2,Inference,2,3
Participant_11,1,4.13690685728943,0,4.13690685728943,BD,F,U,2,Inference,1,3
Participant_11,1,1.30841188877093,0,1.30841188877093,CE,F,U,2,Inference,1,3
Participant_11,1,1.15011109799525,0,1.15011109799525,BE,F,U,2,Inference,2,3
Participant_11,0,1.12089335106066,1.12089335106066,0,BD,O,C,2,Inference,1,3
Participant_11,0.5,1.10215165774935,1.40850707897334,0.795796236525348,CE,O,C,2,Inference,1,3
Participant_11,0.5,1.35352357689044,1.45526060562406,1.25178654815682,BE,O,C,2,Inference,2,3
Participant_11,0.5,1.42404668681411,1.91321424722264,0.934879126405576,BD,S,D,2,Inference,1,4
Participant_11,1,1.18606938877929,0,1.18606938877929,CE,S,D,2,Inference,1,4
Participant_11,1,1.02466940007071,0,1.02466940007071,BE,S,D,2,Inference,2,4
Participant_11,1,2.17166975414875,0,2.17166975414875,BD,F,U,2,Inference,1,4
Participant_11,1,1.16835195229578,0,1.16835195229578,CE,F,U,2,Inference,1,4
Participant_11,1,1.39311987807741,0,1.39311987807741,BE,F,U,2,Inference,2,4
Participant_11,0,1.2213592955377,1.2213592955377,0,BD,O,C,2,Inference,1,4
Participant_11,0.5,1.14769516556771,1.31327326002065,0.982117071114772,CE,O,C,2,Inference,1,4
Participant_11,0,0.723814484303148,0.723814484303148,0,BE,O,C,2,Inference,2,4
Participant_12,1,3.92548365080802,0,3.92548365080802,BD,S,D,2,Inference,1,1
Participant_12,0.5,4.2129898086896,5.03427224023471,3.39170737714448,CE,S,D,2,Inference,1,1
Participant_12,1,3.34412357855399,0,3.34412357855399,BE,S,D,2,Inference,2,1
Participant_12,1,1.49027669444331,0,1.49027669444331,BD,O,U,2,Inference,1,1
Participant_12,1,1.53933274148949,0,1.53933274148949,CE,O,U,2,Inference,1,1
Participant_12,1,1.37565581509989,0,1.37565581509989,BE,O,U,2,Inference,2,1
Participant_12,0,1.10871803030022,1.10871803030022,0,BD,F,C,2,Inference,1,1
Participant_12,1,1.46375851841003,0,1.46375851841003,CE,F,C,2,Inference,1,1
Participant_12,0,1.3364008169483,1.3364008169483,0,BE,F,C,2,Inference,2,1
Participant_12,1,2.96565566115169,0,2.96565566115169,BD,S,D,2,Inference,1,2
Participant_12,0.5,2.85402751549918,3.6645577609961,2.04349727000226,CE,S,D,2,Inference,1,2
Participant_12,1,2.01666683772055,0,2.01666683772055,BE,S,D,2,Inference,2,2
Participant_12,1,2.1167273902829,0,2.1167273902829,BD,O,U,2,Inference,1,2
Participant_12,1,1.56648492343811,0,1.56648492343811,CE,O,U,2,Inference,1,2
Participant_12,1,0.958454267416528,0,0.958454267416528,BE,O,U,2,Inference,2,2
Participant_12,0,0.945289728639182,0.945289728639182,0,BD,F,C,2,Inference,1,2
Participant_12,1,3.0899077343056,0,3.0899077343056,CE,F,C,2,Inference,1,2
Participant_12,0,0.950196026107733,0.950196026107733,0,BE,F,C,2,Inference,2,2
Participant_12,1,2.17946139003834,0,2.17946139003834,BD,S,D,2,Inference,1,3
Participant_12,0,1.53531702861073,1.53531702861073,0,CE,S,D,2,Inference,1,3
Participant_12,1,2.74459619647678,0,2.74459619647678,BE,S,D,2,Inference,2,3
Participant_12,1,2.30592517139667,0,2.30592517139667,BD,O,U,2,Inference,1,3
Participant_12,1,2.57391210640344,0,2.57391210640344,CE,O,U,2,Inference,1,3
Participant_12,1,1.58337601091989,0,1.58337601091989,BE,O,U,2,Inference,2,3
Participant_12,0,0.884127016706771,0.884127016706771,0,BD,F,C,2,Inference,1,3
Participant_12,1,1.18094852005379,0,1.18094852005379,CE,F,C,2,Inference,1,3
Participant_12,0,0.988038045488793,0.988038045488793,0,BE,F,C,2,Inference,2,3
Participant_12,1,1.63295855741308,0,1.63295855741308,BD,S,D,2,Inference,1,4
Participant_12,0,2.22295481136462,2.22295481136462,0,CE,S,D,2,Inference,1,4
Participant_12,1,1.67239829221216,0,1.67239829221216,BE,S,D,2,Inference,2,4
Participant_12,0.5,2.40876831971764,3.18377755655092,1.63375908288435,BD,O,U,2,Inference,1,4
Participant_12,1,1.79615183299757,0,1.79615183299757,CE,O,U,2,Inference,1,4
Participant_12,1,1.08454113469634,0,1.08454113469634,BE,O,U,2,Inference,2,4
Participant_12,0,0.864770721294917,0.864770721294917,0,BD,F,C,2,Inference,1,4
Participant_12,1,1.42198674001338,0,1.42198674001338,CE,F,C,2,Inference,1,4
Participant_12,0,0.839048452315183,0.839048452315183,0,BE,F,C,2,Inference,2,4
Participant_14,0.5,8.69323845151303,7.60571548795269,9.78076141507336,BD,F,D,2,Inference,1,1
Participant_14,1,15.2208586060733,0,15.2208586060733,CE,F,D,2,Inference,1,1
Participant_14,0,7.64460548867282,7.64460548867282,0,BE,F,D,2,Inference,2,1
Participant_14,0,4.53701212065425,4.53701212065425,0,BD,S,U,2,Inference,1,1
Participant_14,1,5.22575330726613,0,5.22575330726613,CE,S,U,2,Inference,1,1
Participant_14,1,8.76454349990672,0,8.76454349990672,BE,S,U,2,Inference,2,1
Participant_14,0.5,8.40344350708619,9.84038712193433,6.96649989223806,BD,O,C,2,Inference,1,1
Participant_14,1,3.69972597678498,0,3.69972597678498,CE,O,C,2,Inference,1,1
Participant_14,1,2.41561855352847,0,2.41561855352847,BE,O,C,2,Inference,2,1
Participant_14,0,2.29977600911661,2.29977600911661,0,BD,F,D,2,Inference,1,2
Participant_14,0,4.17327324322832,4.17327324322832,0,CE,F,D,2,Inference,1,2
Participant_14,0,6.35572138920543,6.35572138920543,0,BE,F,D,2,Inference,2,2
Participant_14,0,9.81805371676091,9.81805371676091,0,BD,S,U,2,Inference,1,2
Participant_14,1,5.1399191272285,0,5.1399191272285,CE,S,U,2,Inference,1,2
Participant_14,0.5,7.33715862557438,4.84065447417379,9.83366277697496,BE,S,U,2,Inference,2,2
Participant_14,1,3.68364430349902,0,3.68364430349902,BD,O,C,2,Inference,1,2
Participant_14,1,9.15129904451169,0,9.15129904451169,CE,O,C,2,Inference,1,2
Participant_14,1,1.41994699139104,0,1.41994699139104,BE,O,C,2,Inference,2,2
Participant_14,0,1.34581319211065,1.34581319211065,0,BD,F,D,2,Inference,1,3
Participant_14,0,4.31939586604858,4.31939586604858,0,CE,F,D,2,Inference,1,3
Participant_14,0,3.70817810482185,3.70817810482185,0,BE,F,D,2,Inference,2,3
Participant_14,0,3.21367216765793,3.21367216765793,0,BD,S,U,2,Inference,1,3
Participant_14,1,3.0895560721292,0,3.0895560721292,CE,S,U,2,Inference,1,3
